"User ID","Time (UTC)","Survey Completion","Publisher Category","Gender","Age","Geography","Weight","Question #1 Answer","Response Time #1 (ms)"
"1379812807","2020-06-26 17:00:00","Complete","News","Male","65+","US-WEST-NM",1.0004709,"Not working for pay before start of COVID19",36569
"13798224","2020-07-03 16:00:00","Complete","Other","Female","55-64","US-SOUTH-AR-Little Rock",0.9224678,"I continue to commute to work",30482
"137982511","2020-06-29 12:00:00","Complete","News","Male","45-54","US-SOUTH-TX-San Antonio",0.867555,"Used to work from home and still do",16952
"1379829874","2020-06-24 16:00:00","Complete","News","Female","45-54","US-SOUTH-FL-West Palm Beach",0.9861363,"Not working for pay before start of COVID19",8122
"1379847789","2020-06-24 01:00:00","Complete","News","Male","25-34","US-SOUTH-LA",1.0160204,"I continue to commute to work",20576
"1379913601","2020-06-24 02:00:00","Complete","News","Male","35-44","US-MIDWEST-ND-Fargo",0.6347755,"Not working for pay before start of COVID19",3882
"1380079002","2020-06-26 19:00:00","Complete","News","Female","25-34","US-WEST-UT-Salt Lake City",1.3004763,"I continue to commute to work",12468
"1380129616","2020-06-24 02:00:00","Complete","News","Male","18-24","US-MIDWEST-MN-Bemidji",1.2241389,"I continue to commute to work",12961
"1380134959","2020-06-25 04:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-NY-New York",0,"I have recently been furloughed or laid-off",12847
"1380184868","2020-07-01 14:00:00","Complete","News","Female","65+","US-SOUTH-GA",1.0099137,"I continue to commute to work",11453
"1380218923","2020-07-01 15:00:00","Complete","News","Male","65+","US-SOUTH-TN-Knoxville",0.8884732,"I continue to commute to work",27755
"1380248029","2020-07-04 14:00:00","Complete","News","Female","45-54","US-MIDWEST-MI",0.6731503,"I continue to commute to work",13839
"1380394723","2020-06-24 03:00:00","Complete","News","Unknown","Unknown","US-WEST-MT-Missoula",0,"I continue to commute to work",21567
"1380453217","2020-06-24 02:00:00","Complete","News","Male","45-54","US-SOUTH-TN-Nashville",0.867555,"I continue to commute to work",25487
"1380505319","2020-06-27 15:00:00","Complete","News","Male","45-54","US-MIDWEST-WI-Racine",0.5922051,"Not working for pay before start of COVID19",7488
"1380517698","2020-06-26 22:00:00","Complete","News","Female","65+","US-MIDWEST-IA",0.689381,"Not working for pay before start of COVID19",19817
"1380638431","2020-06-24 17:00:00","Complete","News","Male","55-64","US-SOUTH-FL",0.8115425,"Not working for pay before start of COVID19",14886
"1380639080","2020-06-24 12:00:00","Complete","News","Unknown","Unknown","US-WEST-NM",0,"Not working for pay before start of COVID19",17220
"1380662687","2020-06-24 11:00:00","Complete","News","Female","65+","US-MIDWEST-IL",0.689381,"Not working for pay before start of COVID19",7540
"1381012996","2020-06-25 19:00:00","Complete","News","Male","45-54","US-SOUTH-NC",0.867555,"I continue to commute to work",18809
"138105877","2020-06-24 14:00:00","Complete","News","Female","35-44","US-NORTHEAST-PA",1.4072985,"Used to commute, now work from home",15270
"1381105466","2020-06-25 18:00:00","Complete","News","Female","25-34","US-WEST-NM-Albuquerque",1.3004763,"I continue to commute to work",15291
"1381188095","2020-06-26 16:00:00","Complete","News","Male","65+","US-SOUTH-NC",0.8884732,"Not working for pay before start of COVID19",20959
"1381339058","2020-06-27 22:00:00","Complete","News","Male","65+","US-NORTHEAST-NY",1.1828933,"Not working for pay before start of COVID19",36290
"1381630204","2020-07-04 05:00:00","Complete","News","Female","65+","US-WEST-CA-Sacramento",1.1372197,"Used to commute, now work from home",30622
"138181857","2020-06-24 02:00:00","Complete","News","Female","25-34","US-MIDWEST-SD-Rapid City",0.788347,"I continue to commute to work",10722
"1381959016","2020-07-03 15:00:00","Complete","News","Female","55-64","US-WEST-CA-Vacaville",1.0387506,"I continue to commute to work",19680
"1382009342","2020-06-25 09:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-NY",0,"I continue to commute to work",6382
"1382061917","2020-07-02 20:00:00","Complete","News","Female","18-24","US-SOUTH-TX",2.0384287,"I continue to commute to work",18233
"1382079305","2020-06-27 00:00:00","Complete","News","Female","45-54","US-MIDWEST-IL",0.6731503,"Not working for pay before start of COVID19",23358
"1382187834","2020-06-25 21:00:00","Complete","News","Male","55-64","US-MIDWEST-MO",0.5539701,"Used to work from home, but now I commute",37568
"1382286707","2020-06-25 17:00:00","Complete","News","Male","55-64","US-MIDWEST-WI-Milwaukee",0.5539701,"I have recently been furloughed or laid-off",59047
"1382392935","2020-06-28 21:00:00","Complete","News","Male","25-34","US-MIDWEST-IL",0.6935496,"Used to commute, now work from home",15025
"1382568940","2020-07-01 01:00:00","Complete","News","Male","45-54","US-WEST-CA-Santa Ana",0.9769158,"Used to commute, now work from home",27585
"1382573259","2020-06-25 17:00:00","Complete","News","Unknown","Unknown","US-WEST-WA-Seattle",0,"Not working for pay before start of COVID19",8968
"1382577703","2020-06-27 00:00:00","Complete","News","Female","55-64","US-NORTHEAST-PA",1.2281529,"I continue to commute to work",12892
"1382690541","2020-06-25 19:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-NY-New York",0,"Used to commute, now work from home",25986
"1382762503","2020-06-28 22:00:00","Complete","News","Male","35-44","US-NORTHEAST-NY-New York",1.2380732,"I have recently been furloughed or laid-off",11461
"1382899186","2020-07-01 18:00:00","Complete","News","Female","25-34","US-WEST-UT",1.3004763,"I continue to commute to work",12078
"1382982917","2020-06-29 22:00:00","Complete","News","Female","25-34","US-SOUTH-NC-Kernersville",1.1548946,"I continue to commute to work",18885
"1383109053","2020-06-30 22:00:00","Complete","News","Female","25-34","US-WEST-OR-Beaverton",1.3004763,"Used to work from home and still do",24502
"1383180421","2020-06-24 12:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-MI",0,"Used to work from home and still do",15300
"1383332387","2020-07-04 23:00:00","Complete","News","Female","65+","US-NORTHEAST-NJ-Little Egg Harbor Township",1.3445765,"Used to work from home and still do",20282
"1383410256","2020-06-24 03:00:00","Complete","News","Male","55-64","US-NORTHEAST-ME",1.0804695,"I have recently been furloughed or laid-off",32896
"1383588650","2020-06-28 21:00:00","Complete","Arts & Entertainment","Unknown","Unknown","US-NORTHEAST-MA",0,"I have recently been furloughed or laid-off",6722
"1383751121","2020-06-24 13:00:00","Complete","News","Unknown","Unknown","US-WEST-CO",0,"Used to commute, now work from home",15614
"1383884012","2020-06-25 00:00:00","Complete","News","Male","25-34","US-NORTHEAST-NY",1.3527068,"I have recently been furloughed or laid-off",6389
"1383889248","2020-06-25 12:00:00","Complete","News","Female","55-64","US-MIDWEST-IL",0.6296892,"I continue to commute to work",12349
"1383973610","2020-06-26 16:00:00","Complete","News","Female","18-24","US-NORTHEAST-PA",2.7139183,"Not working for pay before start of COVID19",11541
"1384154202","2020-07-02 03:00:00","Complete","News","Female","45-54","US-WEST-OR-Portland",1.110445,"Not working for pay before start of COVID19",3083
"1384262636","2020-07-01 23:00:00","Complete","News","Male","25-34","US-NORTHEAST-NJ",1.3527068,"Used to work from home and still do",6878
"1384300757","2020-06-24 16:00:00","Complete","News","Male","45-54","US-MIDWEST-MN-Minneapolis",0.5922051,"I continue to commute to work",16159
"1384304319","2020-07-06 03:00:00","Complete","News","Male","25-34","US-MIDWEST-OH",0.6935496,"Used to commute, now work from home",7969
"1384342594","2020-06-26 12:00:00","Complete","News","Female","65+","US-WEST-NM-Las Cruces",1.1372197,"Used to commute, now work from home",14398
"1384442672","2020-06-24 11:00:00","Complete","Reference","Male","25-34","US-NORTHEAST-PA",1.3527068,"I continue to commute to work",13461
"1384523019","2020-06-30 09:00:00","Complete","News","Male","55-64","US-MIDWEST-MN-Shakopee",0.5539701,"I continue to commute to work",18688
"1384573190","2020-06-24 15:00:00","Complete","News","Male","18-24","US-MIDWEST-WI-Racine",1.2241389,"I continue to commute to work",9420
"1384719586","2020-06-24 13:00:00","Complete","News","Female","18-24","US-SOUTH-VA-Falmouth",2.0384287,"I have recently been furloughed or laid-off",30295
"1384899599","2020-06-30 20:00:00","Complete","Reference","Female","65+","US-WEST-CA-San Diego",1.1372197,"I continue to commute to work",8180
"1384929840","2020-06-29 15:00:00","Complete","News","Male","65+","US-SOUTH-VA-Reston",0.8884732,"I continue to commute to work",14346
"1385054875","2020-06-24 04:00:00","Complete","News","Male","18-24","US-WEST-CA-San Bernardino",2.0193692,"Not working for pay before start of COVID19",18514
"1385178838","2020-07-02 15:00:00","Complete","Arts & Entertainment","Female","55-64","US-MIDWEST-KS-Lawrence",0.6296892,"Used to commute, now work from home",19542
"1385199340","2020-06-28 07:00:00","Complete","News","Male","45-54","US-WEST-NV",0.9769158,"Not working for pay before start of COVID19",15457
"1385237180","2020-06-26 19:00:00","Complete","News","Male","35-44","US-SOUTH-VA-Virginia Beach",0.9299189,"Not working for pay before start of COVID19",1537
"1385314631","2020-07-05 04:00:00","Complete","News","Male","18-24","US-MIDWEST-IL",1.2241389,"I continue to commute to work",14936
"1385351833","2020-07-02 02:00:00","Complete","News","Female","55-64","US-MIDWEST-MO",0.6296892,"Not working for pay before start of COVID19",7197
"1385389157","2020-07-03 17:00:00","Complete","News","Male","65+","US-SOUTH-LA",0.8884732,"Not working for pay before start of COVID19",20725
"1385532898","2020-06-29 21:00:00","Complete","News","Male","35-44","US-SOUTH-GA",0.9299189,"Used to commute, now work from home",6124
"1385655976","2020-06-29 08:00:00","Complete","News","Male","45-54","US-WEST-CA-Los Angeles",0.9769158,"Not working for pay before start of COVID19",22805
"1385761183","2020-06-26 23:00:00","Complete","News","Unknown","Unknown","US-WEST-UT-Salt Lake City",0,"Used to work from home and still do",15325
"1385763930","2020-06-24 01:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-IA",0,"Not working for pay before start of COVID19",13753
"1385799329","2020-06-25 18:00:00","Complete","News","Female","55-64","US-SOUTH-TX-Dallas",0.9224678,"Used to commute, now work from home",15045
"1385810944","2020-06-30 14:00:00","Complete","News","Male","18-24","US-MIDWEST-IL-Springfield",1.2241389,"Not working for pay before start of COVID19",5208
"1385825591","2020-06-24 10:00:00","Complete","News","Unknown","Unknown","US-WEST-CA-Los Angeles",0,"I have recently been furloughed or laid-off",17561
"1385875758","2020-06-25 19:00:00","Complete","News","Male","65+","US-SOUTH-NC-Hickory",0.8884732,"I continue to commute to work",33722
"1385916205","2020-06-25 20:00:00","Complete","News","Female","65+","US-WEST-ID",1.1372197,"I continue to commute to work",23884
"1385919270","2020-07-03 14:00:00","Complete","News","Female","65+","US-WEST-CA-Sunnyvale",1.1372197,"Not working for pay before start of COVID19",15572
"1385954931","2020-06-24 01:00:00","Complete","News","Female","65+","US-WEST-CO-Lone Tree",1.1372197,"Used to work from home and still do",30167
"138601566","2020-06-27 19:00:00","Complete","News","Male","18-24","US-SOUTH-FL",1.793311,"I continue to commute to work",6118
"1386018764","2020-06-29 23:00:00","Complete","News","Female","55-64","US-SOUTH-OK-Tulsa",0.9224678,"I continue to commute to work",8315
"1386029987","2020-07-03 15:00:00","Complete","Other","Male","55-64","US-NORTHEAST-PA",1.0804695,"Not working for pay before start of COVID19",7378
"1386050903","2020-07-04 17:00:00","Complete","News","Male","55-64","US-NORTHEAST-NY-New York",1.0804695,"Not working for pay before start of COVID19",136904
"1386075289","2020-06-24 06:00:00","Complete","News","Male","35-44","US-WEST-CA-San Diego",1.0471411,"Not working for pay before start of COVID19",8956
"1386076596","2020-06-24 01:00:00","Complete","News","Male","65+","US-SOUTH-VA-Charlottesville",0.8884732,"I continue to commute to work",14724
"1386089499","2020-06-24 13:00:00","Complete","News","Male","35-44","US-MIDWEST-WI-Fitchburg",0.6347755,"Not working for pay before start of COVID19",3964
"1386114215","2020-07-05 19:00:00","Complete","News","Female","18-24","US-SOUTH-GA-Albany",2.0384287,"I have recently been furloughed or laid-off",12149
"1386588685","2020-06-26 15:00:00","Complete","Other","Unknown","Unknown","US-NORTHEAST-MA",0,"Not working for pay before start of COVID19",16319
"138660460","2020-06-26 11:00:00","Complete","News","Male","65+","US-SOUTH-NC",0.8884732,"Used to work from home and still do",18523
"1386703849","2020-06-24 12:00:00","Complete","News","Male","55-64","US-MIDWEST-IN-South Bend",0.5539701,"Used to commute, now work from home",20253
"1386895650","2020-06-27 18:00:00","Complete","News","Unknown","Unknown","US-SOUTH-MD",0,"I continue to commute to work",15345
"1386990859","2020-06-30 21:00:00","Complete","News","Female","25-34","US-SOUTH-GA",1.1548946,"Used to commute, now work from home",13549
"1387030729","2020-06-27 19:00:00","Complete","News","Male","35-44","US-WEST-UT-Salt Lake City",1.0471411,"Used to work from home and still do",16877
"1387038672","2020-07-05 09:00:00","Complete","News","Male","55-64","US-NORTHEAST-NY",1.0804695,"Not working for pay before start of COVID19",14010
"1387099491","2020-07-04 02:00:00","Complete","News","Female","18-24","US-SOUTH-AL-Madison",2.0384287,"I continue to commute to work",4811
"1387108587","2020-07-04 15:00:00","Complete","News","Male","55-64","US-SOUTH-DE-Pike Creek",0.8115425,"I continue to commute to work",19693
"1387144131","2020-07-06 05:00:00","Complete","News","Female","18-24","US-MIDWEST-MO-KCMO",1.3914596,"Not working for pay before start of COVID19",23642
"138721833","2020-07-05 03:00:00","Complete","Arts & Entertainment","Male","25-34","US-SOUTH-AL-Gulf Shores",1.0160204,"Used to commute, now work from home",11137
"1387276375","2020-06-26 21:00:00","Complete","News","Male","55-64","US-MIDWEST-IL-Downers Grove",0.5539701,"Used to commute, now work from home",84372
"1387323870","2020-06-27 20:00:00","Complete","News","Female","25-34","US-NORTHEAST-CT",1.5376007,"I have recently been furloughed or laid-off",29922
"1387563021","2020-06-29 22:00:00","Complete","News","Female","45-54","US-WEST-NM",1.110445,"I continue to commute to work",12563
"1387637699","2020-06-25 20:00:00","Complete","News","Unknown","Unknown","US-WEST-AZ-Tempe",0,"Not working for pay before start of COVID19",15300
"138767848","2020-06-29 16:00:00","Complete","News","Male","18-24","US-MIDWEST-OH-Columbus",1.2241389,"Used to work from home and still do",14731
"138768216","2020-06-24 04:00:00","Complete","News","Female","45-54","US-MIDWEST-NE-Lincoln",0.6731503,"I continue to commute to work",19592
"1387695180","2020-06-24 14:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-WI",0,"I continue to commute to work",10205
"1387846464","2020-06-24 03:00:00","Complete","News","Unknown","Unknown","US-WEST-AZ-Phoenix",0,"Not working for pay before start of COVID19",28603
"1387882409","2020-06-26 20:00:00","Complete","News","Male","55-64","US-SOUTH-AL",0.8115425,"Used to work from home and still do",36190
"1387942346","2020-06-25 05:00:00","Complete","News","Male","45-54","US-WEST-NV-Incline Village",0.9769158,"Not working for pay before start of COVID19",7048
